"id","listid","test_cue","typed_word","testRT","cue_output_order","cue_study_position","color_condition","cue_condition","presented_color","studyRT","resp","expect_test","use_help","recall_all_q","cue_prioritem","word_prioritem","cue_postitem","word_postitem","resp_study_position","resp_cond"
"19270",2,"lemon","ring",3724.41599999729,1,26,"blue","remember","blue",917.98499999987,"smaller","No","No","Yes","remember","stairs","process","string",NA,NA
"19270",2,"lemon","",8255.70399999979,2,26,"blue","remember","blue",917.98499999987,"smaller","No","No","Yes","remember","stairs","process","string",NA,NA
"19270",2,"passport","palace",5918.59599999886,1,16,"blue","remember","blue",5191.17599999974,"smaller","No","No","Yes","remember","diamond","process","jeep",29,"remember"
"19270",2,"passport","",6055.37499999884,2,16,"blue","remember","blue",5191.17599999974,"smaller","No","No","Yes","remember","diamond","process","jeep",NA,NA
"19270",2,"hammer","nail",2771.10500000033,1,24,"blue","process","red",659.023999997531,"smaller","No","No","Yes","remember","flower","remember","stairs",NA,NA
"19270",2,"hammer","",9206.44199999876,2,24,"blue","process","red",659.023999997531,"smaller","No","No","Yes","remember","flower","remember","stairs",NA,NA
"19270",2,"penny","diamond",4035.97599999851,1,28,"blue","remember","blue",1520.56500000006,"smaller","No","No","Yes","process","string","remember","palace",15,"remember"
"19270",2,"penny","",7939.66899999743,2,28,"blue","remember","blue",1520.56500000006,"smaller","No","No","Yes","process","string","remember","palace",NA,NA
"19270",2,"empire","diamond",6643.40899999742,1,22,"blue","remember","blue",2141.29500000033,"larger","No","No","Yes","process","whistle","remember","flower",15,"remember"
"19270",2,"empire","",5338.10999999964,2,22,"blue","remember","blue",2141.29500000033,"larger","No","No","Yes","process","whistle","remember","flower",NA,NA
"19270",2,"wrist","nail",2462.51299999934,1,4,"blue","remember","blue",788.699999999837,"smaller","No","No","Yes","process","tiger","process","bike",NA,NA
"19270",2,"wrist","lemon",7194.30499999784,2,4,"blue","remember","blue",788.699999999837,"smaller","No","No","Yes","process","tiger","process","bike",26,"remember"
"19270",2,"wrist","",2319.41199999757,3,4,"blue","remember","blue",788.699999999837,"smaller","No","No","Yes","process","tiger","process","bike",NA,NA
"19270",2,"carpet","empire",4224.08299999742,1,20,"blue","remember","blue",1725.91399999842,"larger","No","No","Yes","process","horn","process","whistle",22,"remember"
"19270",2,"carpet","",7755.94199999759,2,20,"blue","remember","blue",1725.91399999842,"larger","No","No","Yes","process","horn","process","whistle",NA,NA
"19270",2,"boot","nail",2491.94099999953,1,10,"blue","remember","blue",8346.93500000046,"smaller","No","No","Yes","process","sweater","remember","toast",NA,NA
"19270",2,"boot","",9489.97700000054,2,10,"blue","remember","blue",8346.93500000046,"smaller","No","No","Yes","process","sweater","remember","toast",NA,NA
"19270",2,"basket","coin",2538.85499999998,1,14,"blue","process","red",1210.76099999918,"smaller","No","No","Yes","process","monkey","remember","diamond",NA,NA
"19270",2,"basket","penny",2349.80699999735,2,14,"blue","process","red",1210.76099999918,"smaller","No","No","Yes","process","monkey","remember","diamond",28,"remember"
"19270",2,"basket","",7070.82900000061,3,14,"blue","process","red",1210.76099999918,"smaller","No","No","Yes","process","monkey","remember","diamond",NA,NA
"19270",2,"doctor","pilot",4071.96100000048,1,6,"blue","process","red",3371.87599999859,"larger","No","No","Yes","process","bike","remember","lion",8,"remember"
"19270",2,"doctor","",7905.28999999992,2,6,"blue","process","red",3371.87599999859,"larger","No","No","Yes","process","bike","remember","lion",NA,NA
"19270",2,"cocktail","pilot",5784.13399999938,1,30,"blue","remember","blue",2685.18099999928,"smaller","No","No","Yes","remember","palace","remember","tank",8,"remember"
"19270",2,"cocktail","",6187.85199999809,2,30,"blue","remember","blue",2685.18099999928,"smaller","No","No","Yes","remember","palace","remember","tank",NA,NA
"19270",2,"pilot","tiger",3415.40499999758,1,8,"blue","remember","blue",2132.89699999953,"smaller","No","No","Yes","remember","lion","process","sweater",3,"process"
"19270",2,"pilot","wrist",5942.96599999955,2,8,"blue","remember","blue",2132.89699999953,"smaller","No","No","Yes","remember","lion","process","sweater",4,"remember"
"19270",2,"pilot","",2602.35200000042,3,8,"blue","remember","blue",2132.89699999953,"smaller","No","No","Yes","remember","lion","process","sweater",NA,NA
"19270",2,"camera","penny",3455.16999999806,1,12,"blue","process","red",1772.30699999788,"larger","No","No","Yes","remember","toast","process","monkey",28,"remember"
"19270",2,"camera","",8522.00899999961,2,12,"blue","process","red",1772.30699999788,"larger","No","No","Yes","remember","toast","process","monkey",NA,NA
"19270",2,"table","empire",6875.1889999985,1,2,"blue","process","red",1003.38500000007,"larger","No","No","Yes","process","belt","process","tiger",22,"remember"
"19270",2,"table","",5103.85199999774,2,2,"blue","process","red",1003.38500000007,"larger","No","No","Yes","process","belt","process","tiger",NA,NA
"19263",2,"penny","pearl",5545.23600000027,1,20,"blue","remember","blue",1056.00799999968,"smaller","No","No","Yes","remember","cage","process","planet",NA,NA
"19263",2,"penny","hammer",5793.50800000015,2,20,"blue","remember","blue",1056.00799999968,"smaller","No","No","Yes","remember","cage","process","planet",27,"process"
"19263",2,"penny","",617.621000000276,3,20,"blue","remember","blue",1056.00799999968,"smaller","No","No","Yes","remember","cage","process","planet",NA,NA
"19263",2,"doctor","whale",5548.20399999968,1,6,"blue","remember","blue",1215.47599999956,"larger","No","No","Yes","remember","curtain","remember","worm",NA,NA
"19263",2,"doctor","",6418.73800000036,2,6,"blue","remember","blue",1215.47599999956,"larger","No","No","Yes","remember","curtain","remember","worm",NA,NA
"19263",2,"fruit","pearl",6936.2230000007,1,10,"blue","remember","blue",1311.52199999988,"smaller","No","No","Yes","process","universe","process","school",NA,NA
"19263",2,"fruit","",5033.60899999971,2,10,"blue","remember","blue",1311.52199999988,"smaller","No","No","Yes","process","universe","process","school",NA,NA
"19263",2,"tiger","bread",5704.2900000005,1,30,"blue","remember","blue",1077.6239999996,"larger","No","No","Yes","process","brick","process","factory",2,"remember"
"19263",2,"tiger","",6253.23000000045,2,30,"blue","remember","blue",1077.6239999996,"larger","No","No","Yes","process","brick","process","factory",NA,NA
"19263",2,"pole","earth",4428.24400000018,1,16,"blue","process","red",2691.85799999977,"smaller","No","No","Yes","remember","railroad","process","robot",26,"process"
"19263",2,"pole","robot",2159.76699999999,2,16,"blue","process","red",2691.85799999977,"smaller","No","No","Yes","remember","railroad","process","robot",17,"process"
"19263",2,"pole","universe",1979.39199999953,3,16,"blue","process","red",2691.85799999977,"smaller","No","No","Yes","remember","railroad","process","robot",9,"process"
"19263",2,"pole","",3400.11300000013,4,16,"blue","process","red",2691.85799999977,"smaller","No","No","Yes","remember","railroad","process","robot",NA,NA
"19263",2,"earth","universe",2811.48300000047,1,26,"blue","process","red",1037.92200000002,"larger","No","No","Yes","process","diamond","process","hammer",9,"process"
"19263",2,"earth","worm",2134.14599999972,2,26,"blue","process","red",1037.92200000002,"larger","No","No","Yes","process","diamond","process","hammer",7,"remember"
"19263",2,"earth","lawn",1657.21899999981,3,26,"blue","process","red",1037.92200000002,"larger","No","No","Yes","process","diamond","process","hammer",8,"process"
"19263",2,"earth","",5349.73299999977,4,26,"blue","process","red",1037.92200000002,"larger","No","No","Yes","process","diamond","process","hammer",NA,NA
"19263",2,"shotgun","bread",2993.07099999953,1,22,"blue","process","red",1158.63800000004,"smaller","No","No","Yes","process","planet","remember","branch",2,"remember"
"19263",2,"shotgun","doctor",3865.78800000018,2,22,"blue","process","red",1158.63800000004,"smaller","No","No","Yes","process","planet","remember","branch",6,"remember"
"19263",2,"shotgun","",5099.81400000025,3,22,"blue","process","red",1158.63800000004,"smaller","No","No","Yes","process","planet","remember","branch",NA,NA
"19263",2,"whistle","bread",4514.67600000021,1,24,"blue","remember","blue",1455.85700000054,"smaller","No","No","Yes","remember","branch","process","diamond",2,"remember"
"19263",2,"whistle","diamond",4854.45399999968,2,24,"blue","remember","blue",1455.85700000054,"smaller","No","No","Yes","remember","branch","process","diamond",25,"process"
"19263",2,"whistle","",2583.47199999983,3,24,"blue","remember","blue",1455.85700000054,"smaller","No","No","Yes","remember","branch","process","diamond",NA,NA
"19263",2,"bread","lawn",11004.6459999999,1,2,"blue","remember","blue",1848.2779999997,"smaller","No","No","Yes","process","pillow","remember","frog",8,"process"
"19263",2,"bread","ea",968.211999999825,2,2,"blue","remember","blue",1848.2779999997,"smaller","No","No","Yes","process","pillow","remember","frog",NA,NA
"19263",2,"bacon","pole",3679.78099999973,1,4,"blue","process","red",1992.84300000034,"smaller","No","No","Yes","remember","frog","remember","curtain",16,"process"
"19263",2,"bacon","robot",1640.54900000012,2,4,"blue","process","red",1992.84300000034,"smaller","No","No","Yes","remember","frog","remember","curtain",17,"process"
"19263",2,"bacon","universe",2911.58800000022,3,4,"blue","process","red",1992.84300000034,"smaller","No","No","Yes","remember","frog","remember","curtain",9,"process"
"19263",2,"bacon","bread",1358.97800000012,4,4,"blue","process","red",1992.84300000034,"smaller","No","No","Yes","remember","frog","remember","curtain",2,"remember"
"19263",2,"bacon","",2334.17599999998,5,4,"blue","process","red",1992.84300000034,"smaller","No","No","Yes","remember","frog","remember","curtain",NA,NA
"19263",2,"robin","brick",4754.14099999983,1,28,"blue","remember","blue",3249.22999999975,"smaller","No","No","Yes","process","hammer","process","brick",29,"process"
"19263",2,"robin","bread",1674.13700000034,2,28,"blue","remember","blue",3249.22999999975,"smaller","No","No","Yes","process","hammer","process","brick",2,"remember"
"19263",2,"robin","pole",1461.03499999968,3,28,"blue","remember","blue",3249.22999999975,"smaller","No","No","Yes","process","hammer","process","brick",16,"process"
"19263",2,"robin","robot",1138.65900000022,4,28,"blue","remember","blue",3249.22999999975,"smaller","No","No","Yes","process","hammer","process","brick",17,"process"
"19263",2,"robin","",2917.24000000069,5,28,"blue","remember","blue",3249.22999999975,"smaller","No","No","Yes","process","hammer","process","brick",NA,NA
"19263",2,"lawn","universe",3417.4320000005,1,8,"blue","process","red",2323.2899999998,"larger","No","No","Yes","remember","worm","process","universe",9,"process"
"19263",2,"lawn","worm",3774.99200000032,2,8,"blue","process","red",2323.2899999998,"larger","No","No","Yes","remember","worm","process","universe",7,"remember"
"19263",2,"lawn","robin",2393.16299999971,3,8,"blue","process","red",2323.2899999998,"larger","No","No","Yes","remember","worm","process","universe",28,"remember"
"19263",2,"lawn","",2370.07200000016,4,8,"blue","process","red",2323.2899999998,"larger","No","No","Yes","remember","worm","process","universe",NA,NA
"19263",2,"island","fort",4638.20900000003,1,14,"blue","process","red",1257.45200000005,"larger","No","No","Yes","remember","fort","remember","railroad",13,"remember"
"19263",2,"island","railroad",3164.40100000007,2,14,"blue","process","red",1257.45200000005,"larger","No","No","Yes","remember","fort","remember","railroad",15,"remember"
"19263",2,"island","pole",2913.82800000021,3,14,"blue","process","red",1257.45200000005,"larger","No","No","Yes","remember","fort","remember","railroad",16,"process"
"19263",2,"island","",1201.03900000011,4,14,"blue","process","red",1257.45200000005,"larger","No","No","Yes","remember","fort","remember","railroad",NA,NA
"19263",2,"crown","earth",3512.26900000032,1,12,"blue","remember","blue",1044.42100000032,"smaller","No","No","Yes","process","school","remember","fort",26,"process"
"19263",2,"crown","fort",2016.77899999986,2,12,"blue","remember","blue",1044.42100000032,"smaller","No","No","Yes","process","school","remember","fort",13,"remember"
"19263",2,"crown","pole",3686.41300000041,3,12,"blue","remember","blue",1044.42100000032,"smaller","No","No","Yes","process","school","remember","fort",16,"process"
"19263",2,"crown","",2733.46000000043,4,12,"blue","remember","blue",1044.42100000032,"smaller","No","No","Yes","process","school","remember","fort",NA,NA
"19263",2,"newspaper","bread",2468.14000000036,1,18,"blue","process","red",4222.77700000023,"smaller","No","No","Yes","process","robot","remember","cage",2,"remember"
"19263",2,"newspaper","fort",3674.9739999997,2,18,"blue","process","red",4222.77700000023,"smaller","No","No","Yes","process","robot","remember","cage",13,"remember"
"19263",2,"newspaper","crown",1741.66300000018,3,18,"blue","process","red",4222.77700000023,"smaller","No","No","Yes","process","robot","remember","cage",12,"remember"
"19263",2,"newspaper","doctor",3476.74400000041,4,18,"blue","process","red",4222.77700000023,"smaller","No","No","Yes","process","robot","remember","cage",6,"remember"
"19263",2,"newspaper","",587.154999999795,5,18,"blue","process","red",4222.77700000023,"smaller","No","No","Yes","process","robot","remember","cage",NA,NA
"19267",2,"table","pursepenny",9668.5650000046,1,28,"red","remember","red",623.341000004904,"larger","No","No","No","process","purse","process","chicken",NA,NA
"19267",2,"table","",2300.45100000035,2,28,"red","remember","red",623.341000004904,"larger","No","No","No","process","purse","process","chicken",NA,NA
"19267",2,"brick","pennysoup",4708.80299999786,1,20,"red","remember","red",663.323999998043,"larger","No","No","No","remember","doctor","remember","penny",NA,NA
