"id","listid","study_position","color_condition","trial_condition","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT","acc","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","X","larger_p","sizeRT","size_group","lp_prioritem1","lp_prioritem","sizeg_prioritem1","sizeg_prioritem","size_diff"
"19317",2,7,"red","process","blue","coast",1995.20700000878,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",48,"0.97",1531.26000000001,"2","0.03","0.03","0","0",2
"19317",2,8,"red","remember","red","goat",1768.37800000282,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",79,"0.93",1482.73999999999,"2","0.97","0.97","2","2",0
"19317",2,9,"red","remember","red","statue",1630.49099997745,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",151,"0.96",1537.21900002076,"2","0.93","0.93","2","2",0
"19317",2,10,"red","remember","red","knee",1826.32999999623,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",93,"0.18",1648.09700007923,"0","0.96","0.96","2","2",-2
"19317",2,11,"red","remember","red","valley",1557.70700001856,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",171,"0.96",1426.19250004651,"2","0.18","0.18","0","0",2
"19317",2,12,"red","process","blue","nanny",3516.67599999148,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",107,"0.97",1486.07750004,"2","0.96","0.96","2","2",0
"19317",2,13,"red","process","blue","church",3981.01800000307,"larger","No","No","Yes",8,9775.91299997759,1,"process","process",-0.5,"process1",42,"0.98",1307.02500012465,"2","0.97","0.97","2","2",0
"19317",2,14,"red","remember","red","planet",1626.93899996253,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",128,"0.99",1395.82000000002,"2","0.98","0.98","2","2",0
"19317",2,15,"red","process","blue","taxi",4718.38100001309,"smaller","No","No","Yes",4,11983.4100000139,1,"remember","remember",0.5,"remember1",158,"0.97",1475.3650000044,"2","0.99","0.99","2","2",0
"19317",2,16,"red","remember","red","bible",3927.28700000234,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",13,"0.16",1532.05599990091,"0","0.97","0.97","2","2",-2
"19317",2,17,"red","remember","red","dice",3326.21100001608,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",61,"0.01",1301.50900000005,"0","0.16","0.16","0","0",0
"19317",2,18,"red","process","blue","hammer",4911.39799997024,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",82,"0.24",1560.7815000547,"1","0.01","0.01","0","0",1
"19317",2,19,"red","process","blue","cocktail",2936.18000001181,"smaller","No","No","Yes",17,10919.4240000034,1,"process","process",-0.5,"process1",49,"0.03",1635.89899998892,"0","0.24","0.24","1","1",-1
"19317",2,20,"red","remember","red","fruit",3007.58499998262,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",76,"0.08",1500.67200000077,"0","0.03","0.03","0","0",0
"19317",2,21,"red","process","blue","cigar",1356.70299999299,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",43,"0.07",1341.09999999951,"0","0.08","0.08","0","0",0
"19317",2,22,"red","process","blue","goose",4667.18800000078,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",80,"0.86",1662.9050000087,"2","0.07","0.07","0","0",2
"19317",2,23,"red","process","blue","passport",2765.62100000796,"smaller","No","No","Yes",11,11243.1569999862,1,"process","process",-1.5,"process2",116,"0.09",1438.31699995766,"0","0.86","0.86","2","2",-2
"19317",2,24,"red","remember","red","rabbit",2611.89299999538,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",134,"0.4",1743.23900000006,"1","0.09","0.09","0","0",1
"19317",2,25,"red","remember","red","sink",1728.22499998508,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",145,"0.88",1538.00000000006,"2","0.4","0.4","1","1",1
"19317",2,26,"red","remember","red","nail",4471.39000001538,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",106,"0.01",1386.37899997761,"0","0.88","0.88","2","2",-2
"19317",2,27,"red","remember","red","buffalo",2346.38900001207,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",26,"0.94",1291.83550000453,"2","0.01","0.01","0","0",2
"19317",2,28,"red","remember","red","apple",4273.31800001825,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",2,"0.05",1478.68200000431,"0","0.94","0.94","2","2",-2
"19317",2,29,"red","process","blue","fort",2019.81099998276,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",74,"0.93",1491.44799999881,"2","0.05","0.05","0","0",2
"19317",2,30,"red","process","blue","finger",6032.37199997471,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",71,"0.03",1513.66400000223,"0","0.93","0.93","2","2",-2
"19318",1,1,"red","remember","red","monkey",6604.15399990731,"smaller","No","No","Yes",1,3724.61999982269,1,NA,NA,NA,NA,104,"0.93",1498.48149994938,"2",NA,NA,"0","0",2
"19318",1,2,"red","remember","red","doctor",3559.52499996245,"larger","No","No","Yes",2,4481.49999985896,1,"remember","remember",0.5,"remember1",62,"0.98",1479,"2","0.93","0.93","2","2",0
"19318",1,3,"red","remember","red","knee",7274.80299979862,"smaller","No","No","Yes",3,2224.49599982769,1,"remember","remember",1.5,"remember2",93,"0.18",1648.09700007923,"0","0.98","0.98","2","2",-2
"19318",1,4,"red","process","blue","opera",2250.49599996072,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",113,"0.95",1518.62800000326,"2","0.18","0.18","0","0",2
"19318",1,5,"red","process","blue","castle",6524.83199983995,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",35,"0.97",1316.6630000688,"2","0.95","0.95","2","2",0
"19318",1,6,"red","remember","red","underwear",5224.99699997369,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",169,"0.07",1677.94099999992,"0","0.97","0.97","2","2",-2
"19318",1,7,"red","remember","red","medal",4154.84299982848,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",103,"0.1",1445.23599997174,"0","0.07","0.07","0","0",0
"19318",1,8,"red","process","blue","brain",1595.56899995203,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",19,"0.25",2218.95500000322,"1","0.1","0.1","0","0",1
"19318",1,9,"red","remember","red","child",5016.48599977739,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",40,"0.96",1589.86700008204,"2","0.25","0.25","1","1",1
"19318",1,10,"red","process","blue","pistol",3846.77699995018,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",126,"0.1",1623.31100000837,"0","0.96","0.96","2","2",-2
"19318",1,11,"red","process","blue","factory",3380.388999891,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",70,"0.94",1432.45599999957,"2","0.1","0.1","0","0",2
"19318",1,12,"red","process","blue","camera",3476.2979999517,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",32,"0.17",1657.88249999398,"0","0.94","0.94","2","2",-2
"19318",1,13,"red","process","blue","carpet",4819.51999992284,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",33,"0.94",1669.30449999412,"2","0.17","0.17","0","0",2
"19318",1,14,"red","remember","red","lion",3779.69099981367,"smaller","No","No","Yes",5,3102.23399989714,1,"process","process",-2.5,"process3",100,"0.97",1492.27800001407,"2","0.94","0.94","2","2",0
"19318",1,15,"red","remember","red","lawyer",4442.71399995364,"larger","No","No","Yes",4,4168.43499978038,1,"remember","remember",0.5,"remember1",97,"0.93",1466.98499981374,"2","0.97","0.97","2","2",0
"19318",1,16,"red","remember","red","goat",9555.44499981479,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",79,"0.93",1482.73999999999,"2","0.93","0.93","2","2",0
"19318",1,17,"red","remember","red","robin",3974.09399995289,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",137,"0.14",1561.00450000359,"0","0.93","0.93","2","2",-2
"19318",1,18,"red","process","blue","universe",4662.06399981264,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",170,"0.95",1398.19600004651,"2","0.14","0.14","0","0",2
"19318",1,19,"red","process","blue","horse",972.804999984859,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",87,"0.96",1394.81150000085,"2","0.95","0.95","2","2",0
"19318",1,20,"red","process","blue","cocktail",7160.8149999748,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",49,"0.03",1635.89899998892,"0","0.96","0.96","2","2",-2
"19318",1,21,"red","remember","red","jewelry",2052.99599994777,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",91,"0.05",1563.59050000188,"0","0.03","0.03","0","0",0
"19318",1,22,"red","remember","red","surgeon",1394.90199987753,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",154,"0.98",1621.28500001953,"2","0.05","0.05","0","0",2
"19318",1,23,"red","process","blue","jungle",1725.04399993364,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",92,"0.96",1400.17550000636,"2","0.98","0.98","2","2",0
"19318",1,24,"red","remember","red","dragon",5812.77899988176,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",64,"0.93",1498.52500010284,"2","0.96","0.96","2","2",0
"19318",1,25,"red","process","blue","window",1042.38199997006,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",177,"0.87",1648.16399981343,"2","0.93","0.93","2","2",0
"19318",1,26,"red","remember","red","bread",2507.62599980464,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",21,"0.28",1634.0530000013,"1","0.87","0.87","2","2",-1
"19318",1,27,"red","process","blue","garden",1883.19499984139,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",77,"0.94",1679.29399993311,"2","0.28","0.28","1","1",1
"19318",1,28,"red","process","blue","dog",2177.48799997714,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",63,"0.91",1483.62399999035,"2","0.94","0.94","2","2",0
"19318",1,29,"red","remember","red","glove",5012.90299995657,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",78,"0.05",1872.6590000171,"0","0.91","0.91","2","2",-2
"19318",1,30,"red","process","blue","branch",4140.43399997556,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",20,"0.54",2299.08099987504,"1","0.05","0.05","0","0",1
"19318",2,1,"red","remember","red","pizza",1695.54999998759,"smaller","No","No","Yes",NA,NA,0,NA,NA,NA,NA,127,"0.64",1831.17200000328,"1",NA,NA,"1","1",0
"19318",2,2,"red","remember","red","costume",1854.95799990278,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",53,"0.88",1863.09999999851,"2","0.64","0.64","1","1",1
"19318",2,3,"red","remember","red","tooth",1256.66599991301,"smaller","No","No","Yes",1,11976.7959998004,1,"remember","remember",1.5,"remember2",163,"0.05",1235.60650000782,"0","0.88","0.88","2","2",-2
"19318",2,4,"red","process","blue","piano",1346.13499983877,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",121,"0.94",1290.38599994907,"2","0.05","0.05","0","0",2
"19318",2,5,"red","process","blue","belt",1198.44699986966,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",12,"0.2",1620.95999999903,"0","0.94","0.94","2","2",-2
"19318",2,6,"red","remember","red","planet",1806.27299994638,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",128,"0.99",1395.82000000002,"2","0.2","0.2","0","0",2
"19318",2,7,"red","process","blue","casino",8346.01099996874,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",34,"0.99",1465.81299993953,"2","0.99","0.99","2","2",0
"19318",2,8,"red","process","blue","chin",1649.51699986996,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",41,"0.05",1418.42650003088,"0","0.99","0.99","2","2",-2
"19318",2,9,"red","remember","red","pearl",893.979999857955,"smaller","No","No","Yes",16,4690.09699989529,1,"process","process",-1.5,"process2",118,"0.04",1411.49400002824,"0","0.05","0.05","0","0",0
"19318",2,10,"red","remember","red","elephant",9409.01999992458,"larger","No","No","Yes",18,7740.89099989936,1,"remember","remember",0.5,"remember1",67,"0.95",1346.57799998201,"2","0.04","0.04","0","0",2
"19318",2,11,"red","process","blue","buffalo",1879.67299997376,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",26,"0.94",1291.83550000453,"2","0.95","0.95","2","2",0
"19318",2,12,"red","process","blue","robot",5589.83199980401,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",138,"0.93",1512.53600003059,"2","0.94","0.94","2","2",0
"19318",2,13,"red","remember","red","whistle",6520.18299979426,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",176,"0.03",1441.00849999982,"0","0.93","0.93","2","2",-2
"19318",2,14,"red","process","blue","coast",3871.35599993297,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",48,"0.97",1531.26000000001,"2","0.03","0.03","0","0",2
"19318",2,15,"red","process","blue","empire",3760.70699982869,"larger","No","No","Yes",26,4641.40399988159,1,"process","process",-0.5,"process1",69,"0.95",1570.91800000297,"2","0.97","0.97","2","2",0
"19318",2,16,"red","process","blue","clinic",2418.55599980953,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",45,"0.96",1480.84499999776,"2","0.95","0.95","2","2",0
"19318",2,17,"red","remember","red","basement",8799.1739999092,"larger","No","No","Yes",9,2238.40399993386,1,"process","process",-2.5,"process3",8,"0.92",1402.31650009591,"2","0.96","0.96","2","2",0
"19318",2,18,"red","remember","red","sheep",2401.36199997901,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",143,"0.97",1454.98,"2","0.92","0.92","2","2",0
"19318",2,19,"red","process","blue","cage",6873.86299989,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",31,"0.9",1600.57499998028,"2","0.97","0.97","2","2",0
"19318",2,20,"red","remember","red","wallet",1473.91399981291,"smaller","No","No","Yes",21,4884.21499995375,1,"process","process",-0.5,"process1",174,"0.06",1343.66400009574,"0","0.9","0.9","2","2",-2
"19318",2,21,"red","process","blue","steak",3466.98999999394,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",152,"0.06",1581.15450007926,"0","0.06","0.06","0","0",0
"19318",2,22,"red","process","blue","crown",1856.92499982752,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",55,"0.19",1754.04400000002,"0","0.06","0.06","0","0",0
"19318",2,23,"red","process","blue","sandwich",2765.6599999601,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",139,"0.06",1639.62199984863,"0","0.19","0.19","0","0",0
"19318",2,24,"red","remember","red","fort",1493.26299997536,"larger","No","No","Yes",6,1628.36699989997,1,"process","process",-2.5,"process3",74,"0.93",1491.44799999881,"2","0.06","0.06","0","0",2
"19318",2,25,"red","remember","red","tire",1672.53699987673,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",161,"0.89",1602.24350000083,"2","0.93","0.93","2","2",0
"19318",2,26,"red","remember","red","lamp",8971.5310000045,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",95,"0.61",1847.54699999926,"1","0.89","0.89","2","2",-1
"19318",2,27,"red","remember","red","bedroom",1182.330999956,"larger","No","No","Yes",34,4701.27699996531,1,"remember","remember",2.5,"remember3",11,"0.98",1545.38050000663,"2","0.61","0.61","1","1",1
"19318",2,28,"red","process","blue","cave",2945.03199987626,"larger","No","No","Yes",8,5483.0649998975,1,"remember","remember",2.5,"remember3",36,"0.97",1454.27700001315,"2","0.98","0.98","2","2",0
"19318",2,29,"red","process","blue","ranch",2660.85899982718,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",136,"0.88",1406.66499988583,"2","0.97","0.97","2","2",0
"19318",2,30,"red","remember","red","bike",1417.75299997069,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",14,"0.9",1298.86499999955,"2","0.88","0.88","2","2",0
"19319",1,1,"blue","remember","blue","library",4407.29999999999,"larger","No","No","No",3,2594.02000000002,1,NA,NA,NA,NA,99,"0.99",1293.25799999398,"2",NA,NA,"2","2",0
"19319",1,2,"blue","remember","blue","nanny",1088.04000000001,"smaller","No","No","No",1,4676.64000000001,1,"remember","remember",0.5,"remember1",107,"0.97",1486.07750004,"2","0.99","0.99","2","2",0
"19319",1,3,"blue","remember","blue","lawyer",2692.56,"larger","No","No","No",2,2168.65999999997,1,"remember","remember",1.5,"remember2",97,"0.93",1466.98499981374,"2","0.97","0.97","2","2",0
"19319",1,4,"blue","process","red","frog",1043.42000000001,"smaller","No","No","No",NA,NA,0,"remember","remember",2.5,"remember3",75,"0.07",1481.0869999952,"0","0.93","0.93","2","2",-2
"19319",1,5,"blue","remember","blue","burger",1618.16,"smaller","No","No","No",7,2799.97999999998,1,"process","process",-0.5,"process1",27,"0.08",1822.86400000332,"0","0.07","0.07","0","0",0
"19319",1,6,"blue","remember","blue","glove",3315.84,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",78,"0.05",1872.6590000171,"0","0.08","0.08","0","0",0
"19319",1,7,"blue","process","red","branch",1705.91999999998,"larger","No","No","No",NA,NA,0,"remember","remember",1.5,"remember2",20,"0.54",2299.08099987504,"1","0.05","0.05","0","0",1
"19319",1,8,"blue","remember","blue","airplane",1600.20000000001,"larger","No","No","No",NA,NA,0,"process","process",-0.5,"process1",1,"0.94",1408.10800000065,"2","0.54","0.54","1","1",1
"19319",1,9,"blue","process","red","ocean",1392.17999999999,"larger","No","No","No",NA,NA,0,"remember","remember",0.5,"remember1",112,"0.96",1456.75249996094,"2","0.94","0.94","2","2",0
"19319",1,10,"blue","process","red","soldier",1260.94,"smaller","No","No","No",NA,NA,0,"process","process",-0.5,"process1",148,"0.9",1370.8480000837,"2","0.96","0.96","2","2",0
"19319",1,11,"blue","process","red","railroad",1697.28000000003,"larger","No","No","No",NA,NA,0,"process","process",-1.5,"process2",135,"0.93",1486.95099999735,"2","0.9","0.9","2","2",0
