"id","listid","study_position","color_condition","trial_condition","presented_color","word1","presented_position","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","exclude","loc_resp","loc_rt","loc_test_serial_position","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","pos_prioritem1","pos_prioritem","math_acc","n","loc_acc"
"156",1,11,"red","process","blue","heart","2",650.846999951638,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",1,12,NA
"156",1,12,"red","process","blue","shark","2",1540.77499996783,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",1,12,NA
"156",1,13,"red","remember","red","whistle","1",969.386999983981,"smaller","No","No",18.9869932499996,"Yes",4,2318.26400000509,1,FALSE,"2",1657.823000003,14,"process","process",-1.5,"process2","2","2",1,12,0
"156",1,14,"red","remember","red","forest","2",2045.9479999977,"larger","No","No",18.9869932499996,"Yes",5,2599.95399999397,1,FALSE,"2",1529.55000000075,5,"remember","remember",0.5,"remember1","1","1",1,12,1
"156",1,15,"red","process","blue","towel","1",2486.72699997161,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",1,12,NA
"156",1,16,"red","remember","red","nurse","2",3059.68899999838,"larger","No","No",18.9869932499996,"Yes",1,4236.04399995261,1,FALSE,"3",796.938000005321,3,"process","process",-0.5,"process1","1","1",1,12,0
"156",1,17,"red","process","blue","elevator","2",1056.765999989,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","2","2",1,12,NA
"156",1,18,"red","remember","red","camera","4",1180.9419999831,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",1386.45400000724,10,"process","process",-0.5,"process1","2","2",1,12,0
"156",1,19,"red","process","blue","underwear","2",2786.67399998766,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",1,12,NA
"156",1,20,"red","process","blue","sink","4",1524.03299998702,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",1,12,NA
"156",1,21,"red","remember","red","nest","3",1657.23999995296,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",2737.8769999689,1,"process","process",-1.5,"process2","4","4",1,12,1
"156",1,22,"red","remember","red","bone","4",1611.88499995251,"larger","No","No",18.9869932499996,"Yes",3,1944.77399998892,1,FALSE,"4",1230.89899999264,7,"remember","remember",0.5,"remember1","3","3",1,12,1
"156",1,23,"red","process","blue","soda","4",1228.29299995647,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","4","4",1,12,NA
"156",1,24,"red","process","blue","elephant","4",2219.29899999092,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",1,12,NA
"156",1,25,"red","remember","red","house","4",997.52599998971,"larger","No","No",18.9869932499996,"Yes",2,1508.17199998861,1,FALSE,"2",1617.39699995739,8,"process","process",-1.5,"process2","4","4",1,12,0
"156",1,26,"red","process","blue","bucket","1",4530.48999997985,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",1,12,NA
"156",1,27,"red","remember","red","priest","4",1113.71799999394,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",1913.57899997837,2,"process","process",-0.5,"process1","1","1",1,12,0
"156",1,28,"red","process","blue","cocktail","3",4158.37799999112,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",1,12,NA
"156",1,29,"red","remember","red","passport","3",1036.41999995901,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",1151.4939999677,15,"process","process",-0.5,"process1","3","3",1,12,0
"156",1,30,"red","remember","red","brain","1",3906.93199996924,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"1",1290.94099997147,13,"remember","remember",0.5,"remember1","3","3",1,12,1
"156",1,31,"red","process","blue","newspaper","3",1560.37199999962,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",1,12,NA
"156",1,32,"red","remember","red","chin","1",1198.58699999598,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"4",1785.48599998117,12,"process","process",-0.5,"process1","3","3",1,12,0
"156",2,1,"red","remember","red","glove","2",3925.41199998057,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"4",1082.99799997243,20,NA,NA,NA,NA,"1","1",1,12,0
"156",2,2,"red","process","blue","cigar","1",1234.08599998162,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",778.289000002667,24,"remember","remember",0.5,"remember1","2","2",1,12,0
"156",2,3,"red","process","blue","brick","2",6850.69200000423,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"1",4576.777,6,"process","process",-0.5,"process1","1","1",1,12,0
"156",2,4,"red","process","blue","nail","3",3283.60699996073,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"4",1191.14999995474,13,"process","process",-1.5,"process2","2","2",1,12,0
"156",2,5,"red","remember","red","spider","3",1889.70899998152,"smaller","No","No",18.9869932499996,"Yes",7,3159.06199997477,1,FALSE,"1",999.414999993984,25,"process","process",-2.5,"process3","3","3",1,12,0
"156",2,6,"red","process","blue","doctor","3",8103.55800000555,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",1385.64000000712,9,"remember","remember",0.5,"remember1","3","3",1,12,0
"156",2,7,"red","remember","red","dice","1",1812.10899999144,"smaller","No","No",18.9869932499996,"Yes",8,1080.43699998187,1,FALSE,"2",1517.98599996301,21,"process","process",-0.5,"process1","3","3",1,12,0
"156",2,8,"red","remember","red","library","3",1390.71399999247,"larger","No","No",18.9869932499996,"Yes",9,2270.50899996038,1,FALSE,"1",4002.47899998981,1,"remember","remember",0.5,"remember1","1","1",1,12,0
"156",2,9,"red","process","blue","chicken","1",799.804999965709,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"4",1423.63599998807,3,"remember","remember",1.5,"remember2","3","3",1,12,0
"156",2,10,"red","process","blue","wrist","3",1050.11299999885,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",1157.66499999538,8,"process","process",-0.5,"process1","1","1",1,12,1
"156",2,11,"red","remember","red","bible","1",1200.99499998055,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",1293.79499996337,23,"process","process",-1.5,"process2","3","3",1,12,0
"156",2,12,"red","process","blue","planet","4",1158.90399995272,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"4",1144.4739999969,15,"remember","remember",0.5,"remember1","1","1",1,12,1
"156",2,13,"red","process","blue","corn","1",1016.23199997155,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",3084.50299998163,29,"process","process",-0.5,"process1","4","4",1,12,0
"156",2,14,"red","remember","red","clown","2",2094.84899996535,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",975.594999995548,17,"process","process",-1.5,"process2","1","1",1,12,1
"156",2,15,"red","remember","red","palace","1",923.982000006596,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",1525.86199996457,14,"remember","remember",0.5,"remember1","2","2",1,12,0
"156",2,16,"red","remember","red","statue","2",1069.95899997232,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",720.985999963712,30,"remember","remember",1.5,"remember2","1","1",1,12,1
"156",2,17,"red","remember","red","valley","4",1034.12599998142,"larger","No","No",18.9869932499996,"Yes",10,1750.83799995098,1,FALSE,"3",1262.31599996961,22,"remember","remember",2.5,"remember3","2","2",1,12,0
"156",2,18,"red","remember","red","table","4",1699.85199997865,"larger","No","No",18.9869932499996,"Yes",3,2023.10799998371,1,FALSE,"2",1445.31799998996,27,"remember","remember",2.5,"remember3","4","4",1,12,0
"156",2,19,"red","process","blue","skull","3",1853.58899995766,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",1162.71299998183,7,"remember","remember",2.5,"remember3","4","4",1,12,1
"156",2,20,"red","remember","red","casino","1",997.450000007171,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",1006.34999995539,26,"process","process",-0.5,"process1","3","3",1,12,0
"156",2,21,"red","process","blue","lion","2",1291.23199999996,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",1548.76099995803,4,"remember","remember",0.5,"remember1","1","1",1,12,0
"156",2,22,"red","remember","red","wallet","2",1659.94299997855,"smaller","No","No",18.9869932499996,"Yes",5,1720.19800000323,1,FALSE,"2",1075.47299996368,2,"process","process",-0.5,"process1","2","2",1,12,1
"156",2,23,"red","process","blue","cloud","4",1947.64399999147,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"4",1119.78499998595,5,"remember","remember",0.5,"remember1","2","2",1,12,1
"156",2,24,"red","process","blue","steak","4",1065.60699995165,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"1",1127.06499999855,12,"process","process",-0.5,"process1","4","4",1,12,0
"156",2,25,"red","process","blue","dragon","1",1273.02899997809,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"1",972.086999988882,11,"process","process",-1.5,"process2","4","4",1,12,1
"156",2,26,"red","remember","red","apple","4",1082.94599995494,"smaller","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",1174.38299998757,16,"process","process",-2.5,"process3","1","1",1,12,0
"156",2,27,"red","remember","red","lawyer","3",1077.56099998485,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"3",1177.45699999784,32,"remember","remember",0.5,"remember1","4","4",1,12,1
"156",2,28,"red","remember","red","frog","3",1859.93599999149,"smaller","No","No",18.9869932499996,"Yes",2,2691.11999995052,1,FALSE,"3",1155.09599996987,19,"remember","remember",1.5,"remember2","3","3",1,12,1
"156",2,29,"red","process","blue","nanny","2",852.80399996601,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",853.705999952508,18,"remember","remember",2.5,"remember3","3","3",1,12,1
"156",2,30,"red","remember","red","robin","4",2394.43799998355,"smaller","No","No",18.9869932499996,"Yes",1,11076.6749999829,1,FALSE,"4",854.308999950066,31,"process","process",-0.5,"process1","2","2",1,12,1
"156",2,31,"red","process","blue","basket","2",1709.00699999614,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"2",907.164000006625,10,"remember","remember",0.5,"remember1","4","4",1,12,1
"156",2,32,"red","process","blue","bride","4",1025.70999998273,"larger","No","No",18.9869932499996,"Yes",NA,NA,0,FALSE,"4",1542.14099995978,28,"process","process",-0.5,"process1","2","2",1,12,1
"157",1,1,"blue","process","red","costume","4",4456.64999999094,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,NA,NA,NA,NA,"4","4",0.92,25,NA
"157",1,2,"blue","remember","blue","towel","1",2720.39999997683,"larger","No","No",14.5342524166665,"No",10,1092.65400000045,1,FALSE,"4",1983.37599998136,6,"process","process",-0.5,"process1","4","4",0.92,25,0
"157",1,3,"blue","process","red","liver","2",2007.63999999408,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",0.92,25,NA
"157",1,4,"blue","remember","blue","lawyer","4",1552.63399999574,"larger","No","No",14.5342524166665,"No",9,4756.91799998912,1,FALSE,"4",1808.20099997608,14,"process","process",-0.5,"process1","2","2",0.92,25,1
"157",1,5,"blue","process","red","pillow","2",1574.17499999856,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",0.92,25,NA
"157",1,6,"blue","remember","blue","bacon","4",1367.67299998936,"smaller","No","No",14.5342524166665,"No",3,1156.97699997691,1,FALSE,"2",2067.36099998065,8,"process","process",-0.5,"process1","2","2",0.92,25,0
"157",1,7,"blue","remember","blue","child","3",1575.44399999286,"larger","No","No",14.5342524166665,"No",2,1436.65799999941,1,FALSE,"3",2883.29300000053,13,"remember","remember",0.5,"remember1","4","4",0.92,25,1
"157",1,8,"blue","remember","blue","robot","2",1591.05999997546,"larger","No","No",14.5342524166665,"No",1,2437.24600000092,1,FALSE,"4",1179.59399999835,10,"remember","remember",1.5,"remember2","3","3",0.92,25,0
"157",1,9,"blue","process","red","robin","1",1956.50399998174,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","2","2",0.92,25,NA
"157",1,10,"blue","remember","blue","empire","3",4733.98699998314,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"3",1441.5619999856,5,"process","process",-0.5,"process1","1","1",0.92,25,1
"157",1,11,"blue","remember","blue","medal","1",1512.84799999796,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"1",854.14599999378,15,"remember","remember",0.5,"remember1","3","3",0.92,25,1
"157",1,12,"blue","remember","blue","tent","4",2073.11899999462,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"4",922.279999994207,11,"remember","remember",1.5,"remember2","1","1",0.92,25,1
"157",1,13,"blue","process","red","wrist","4",1361.64899999689,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","4","4",0.92,25,NA
"157",1,14,"blue","process","red","passport","3",1371.93800000177,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.92,25,NA
"157",1,15,"blue","remember","blue","barrel","3",1166.53399998666,"larger","No","No",14.5342524166665,"No",11,6450.26999998558,1,FALSE,"4",2579.42899997922,4,"process","process",-1.5,"process2","3","3",0.92,25,0
"157",1,16,"blue","remember","blue","sandwich","2",2519.63299998245,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"1",2756.13599998888,16,"remember","remember",0.5,"remember1","3","3",0.92,25,0
"157",1,17,"blue","process","red","harbor","4",1616.17199999714,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.92,25,NA
"157",1,18,"blue","remember","blue","bridge","3",1176.4439999868,"larger","No","No",14.5342524166665,"No",5,1260.23599997454,1,FALSE,"1",2194.36299997993,9,"process","process",-0.5,"process1","4","4",0.92,25,0
"157",1,19,"blue","process","red","castle","3",1726.70799998846,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.92,25,NA
"157",1,20,"blue","remember","blue","chicken","2",2162.22599998867,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"1",2516.457999993,7,"process","process",-0.5,"process1","3","3",0.92,25,0
"157",1,21,"blue","remember","blue","jewelry","1",3170.39199999621,"smaller","No","No",14.5342524166665,"No",7,2620.6209999916,1,FALSE,"4",2571.20099999232,1,"remember","remember",0.5,"remember1","2","2",0.92,25,0
"157",1,22,"blue","process","red","virus","2",2164.26399997901,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","1","1",0.92,25,NA
"157",1,23,"blue","process","red","wolf","1",923.334999984712,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",0.92,25,NA
"157",1,24,"blue","process","red","lamp","4",3834.36499997712,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","1","1",0.92,25,NA
"157",1,25,"blue","remember","blue","glove","1",1075.03199997899,"smaller","No","No",14.5342524166665,"No",6,811.067999986233,1,FALSE,"1",1850.59299999481,3,"process","process",-2.5,"process3","4","4",0.92,25,1
"157",1,26,"blue","process","red","stairs","3",1548.23699998256,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",0.92,25,NA
"157",1,27,"blue","process","red","basement","1",1069.94600000116,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","3","3",0.92,25,NA
"157",1,28,"blue","process","red","surgeon","3",975.269999990065,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","1","1",0.92,25,NA
"157",1,29,"blue","remember","blue","rabbit","2",3647.7359999842,"smaller","No","No",14.5342524166665,"No",4,1489.88100000221,1,FALSE,"4",1320.67299997713,12,"process","process",-2.5,"process3","3","3",0.92,25,0
"157",1,30,"blue","remember","blue","string","4",4334.14699999534,"smaller","No","No",14.5342524166665,"No",8,6355.35499999009,1,FALSE,"4",925.155999987328,2,"remember","remember",0.5,"remember1","2","2",0.92,25,1
"157",1,31,"blue","process","red","cloud","1",1886.10899998725,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","4","4",0.92,25,NA
"157",1,32,"blue","process","red","finger","2",1117.77399998001,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","1","1",0.92,25,NA
"157",2,1,"blue","process","red","orange","4",3438.14200000186,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"4",1710.85799999151,30,NA,NA,NA,NA,"2","2",0.92,25,1
"157",2,2,"blue","process","red","factory","3",1656.96799998137,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"2",2152.78800000343,10,"process","process",-0.5,"process1","4","4",0.92,25,0
"157",2,3,"blue","remember","blue","tank","2",1161.90199998685,"larger","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"2",1224.9379999846,25,"process","process",-1.5,"process2","3","3",0.92,25,1
"157",2,4,"blue","remember","blue","barn","1",1294.93199997651,"larger","No","No",14.5342524166665,"No",8,14041.7269999925,1,FALSE,"1",1581.37599999248,7,"remember","remember",0.5,"remember1","2","2",0.92,25,1
"157",2,5,"blue","remember","blue","pearl","2",1162.55699998909,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"2",1540.03999997862,14,"remember","remember",1.5,"remember2","1","1",0.92,25,1
"157",2,6,"blue","remember","blue","bowl","2",1944.68999999773,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"2",1220.82999997761,28,"remember","remember",2.5,"remember3","2","2",0.92,25,1
"157",2,7,"blue","process","red","phone","1",1896.65699999896,"smaller","No","No",14.5342524166665,"No",NA,NA,0,FALSE,"2",1359.68099997612,5,"remember","remember",2.5,"remember3","2","2",0.92,25,0
